 time, var_acx, var_acy, var_acz, pitch, var_roll, vra_yaw 
 10.850000, 0.002033, 0.000219, 0.000226, 0.000427, 0.001569, 0.006809 
 10.900000, 0.001893, 0.000218, 0.000226, 0.000480, 0.001583, 0.007032 
 10.950000, 0.001863, 0.000216, 0.000223, 0.000479, 0.004829, 0.011718 
 11.000000, 0.002055, 0.000213, 0.000222, 0.000694, 0.005050, 0.012249 
 11.050000, 0.002558, 0.000210, 0.000225, 0.000750, 0.006481, 0.013995 
 11.100000, 0.002935, 0.000367, 0.000225, 0.000836, 0.006855, 0.016206 
 11.150000, 0.002908, 0.000360, 0.000220, 0.000856, 0.006921, 0.016580 
 11.200000, 0.003153, 0.000429, 0.000220, 0.000862, 0.008348, 0.015130 
 11.250000, 0.003743, 0.000410, 0.000217, 0.000863, 0.008329, 0.015116 
 11.300000, 0.003928, 0.000403, 0.000151, 0.000786, 0.008368, 0.042060 
 11.350000, 0.003117, 0.000488, 0.000135, 0.000785, 0.008239, 0.042077 
 11.400000, 0.003838, 0.000468, 0.000015, 0.000718, 0.008051, 0.041784 
 11.450000, 0.004352, 0.000498, 0.000006, 0.000727, 0.008229, 0.042609 
 11.500000, 0.004800, 0.000498, 0.000007, 0.000596, 0.007729, 0.042431 
 11.550000, 0.004142, 0.000466, 0.000011, 0.001067, 0.007596, 0.040675 
 11.600000, 0.004184, 0.000428, 0.000011, 0.001111, 0.007685, 0.040352 
 11.650000, 0.003903, 0.000422, 0.000011, 0.001077, 0.007649, 0.039404 
 11.700000, 0.003861, 0.000418, 0.000011, 0.001077, 0.004422, 0.036736 
 11.750000, 0.003964, 0.000418, 0.000011, 0.000828, 0.004242, 0.036589 
 11.800000, 0.004075, 0.000412, 0.000010, 0.000796, 0.002776, 0.035255 
 11.850000, 0.004177, 0.000271, 0.000010, 0.000675, 0.002296, 0.032443 
 11.900000, 0.004214, 0.000269, 0.000010, 0.000652, 0.002304, 0.031006 
 11.950000, 0.004031, 0.000192, 0.000010, 0.000646, 0.000963, 0.027508 
 12.000000, 0.003577, 0.000192, 0.000009, 0.000648, 0.000962, 0.027529 
 12.050000, 0.002570, 0.000179, 0.000015, 0.000632, 0.000897, 0.004381 
 12.100000, 0.002625, 0.000080, 0.000014, 0.000629, 0.000898, 0.002768 
 12.150000, 0.001912, 0.000082, 0.000014, 0.000603, 0.000895, 0.002685 
 12.200000, 0.001087, 0.000038, 0.000014, 0.000573, 0.000803, 0.001728 
 12.250000, 0.000016, 0.000038, 0.000012, 0.000572, 0.000782, 0.000765 
 12.300000, 0.000016, 0.000025, 0.000008, 0.000114, 0.000753, 0.000033 
 12.350000, 0.000007, 0.000003, 0.000008, 0.000044, 0.000053, 0.000018 
 12.400000, 0.000005, 0.000003, 0.000009, 0.000033, 0.000058, 0.000018 
 12.450000, 0.000005, 0.000003, 0.000008, 0.000033, 0.000049, 0.000012 
 12.500000, 0.000005, 0.000003, 0.000009, 0.000031, 0.000043, 0.000011 
 12.550000, 0.000005, 0.000003, 0.000009, 0.000033, 0.000052, 0.000010 
 12.600000, 0.000006, 0.000003, 0.000009, 0.000037, 0.000043, 0.000010 
 12.650000, 0.000006, 0.000003, 0.000009, 0.000036, 0.000043, 0.000011 
 12.700000, 0.000006, 0.000003, 0.000009, 0.000032, 0.000043, 0.000010 
 12.750000, 0.000005, 0.000004, 0.000009, 0.000030, 0.000046, 0.000008 
 12.800000, 0.000004, 0.000005, 0.000003, 0.000028, 0.000042, 0.000011 
 12.850000, 0.000004, 0.000005, 0.000003, 0.000028, 0.000037, 0.000009 
 12.900000, 0.000004, 0.000005, 0.000007, 0.000027, 0.000033, 0.000011 
 12.950000, 0.000004, 0.000005, 0.000007, 0.000025, 0.000034, 0.000012 
 13.000000, 0.000004, 0.000004, 0.000007, 0.000024, 0.000031, 0.000012 
 13.050000, 0.000004, 0.000004, 0.000007, 0.000016, 0.000031, 0.000013 
 13.100000, 0.000004, 0.000005, 0.000006, 0.000013, 0.000030, 0.000016 
 13.150000, 0.000003, 0.000006, 0.000006, 0.000014, 0.000026, 0.000018 
 13.200000, 0.000004, 0.000005, 0.000006, 0.000015, 0.000021, 0.000018 
 13.250000, 0.000004, 0.000005, 0.000004, 0.000017, 0.000026, 0.000021 
 13.300000, 0.000004, 0.000005, 0.000004, 0.000014, 0.000022, 0.000021 
 13.350000, 0.000004, 0.000006, 0.000004, 0.000013, 0.000022, 0.000023 
 13.400000, 0.000004, 0.000006, 0.000004, 0.000020, 0.000022, 0.000027 
 13.450000, 0.000003, 0.000006, 0.000005, 0.000020, 0.000023, 0.000029 
 13.500000, 0.000004, 0.000006, 0.000005, 0.000019, 0.000021, 0.000029 
 13.550000, 0.000003, 0.000004, 0.000005, 0.000019, 0.000022, 0.000026 
 13.600000, 0.000004, 0.000004, 0.000005, 0.000023, 0.000034, 0.000028 
 13.650000, 0.000004, 0.000004, 0.000003, 0.000024, 0.000038, 0.000025 
 13.700000, 0.000004, 0.000004, 0.000003, 0.000025, 0.000040, 0.000021 
 13.750000, 0.000004, 0.000004, 0.000004, 0.000025, 0.000041, 0.000023 
 13.800000, 0.000004, 0.000003, 0.000004, 0.000028, 0.000045, 0.000024 
 13.850000, 0.000004, 0.000003, 0.000004, 0.000028, 0.000044, 0.000024 
 13.900000, 0.000004, 0.000002, 0.000006, 0.000025, 0.000048, 0.000024 
 13.950000, 0.000003, 0.000002, 0.000008, 0.000027, 0.000048, 0.000024 
 14.000000, 0.000004, 0.000002, 0.000008, 0.000027, 0.000043, 0.000024 
